Month,FPI_Equity (USD_MN),FPI_Debt (USD_MN),FPI_Hybrid (USD_MN),FPI_Equity (INR_Crore),FPI_Debt (INR_Crore),FPI_Hybrid (INR_Crore),MF_Equity (INR_Crore),MF_Debt (INR_Crore),usd_inr,MF_Equity (USD_MN),MF_Debt (USD_MN)
27/12/2018,224.29,-23.34,0.16,"1,577.38",-164.16,1.13,-861.43,"2,029.31",7.032770074,-122.4880084,288.5505965
26/12/2018,-20.55,-6.78,-0.04,-143.83,-47.41,-0.25,378.38,"2,740.20",6.999026764,54.06180213,391.51
24/12/2018,-124.4,79.55,-0.09,-872.99,558.22,-0.64,459.34,-216.64,7.017604502,65.45538437,-30.87093323
21/12/2018,1.03,96.86,-0.23,7.26,678.36,-1.6,104.16,887.01,7.048543689,14.77752066,125.8430165
20/12/2018,-89.63,108.03,-0.06,-629.96,759.23,-0.44,-430.81,-904.54,7.028450296,-61.29516207,-128.6969335
19/12/2018,144.86,172.65,-0.31,"1,015.60",1210.48,-2.2,-128.19,"1,378.41",7.010907083,-18.28436727,196.6093665
18/12/2018,-47.85,53.85,-0.02,-340.65,383.39,-0.13,-1207.6,-972.39,7.119122257,-169.627653,-136.5884676
17/12/2018,-28.24,-1.67,0.41,-202.38,-11.92,2.93,839.32,135.60,7.166430595,117.1182765,18.92155351
14/12/2018,106.27,12.09,0.24,762.31,86.71,1.73,373.41,1430.93,7.173332079,52.0553065,199.4791241
13/12/2018,57.81,122.48,0.11,413.53,876.2,0.76,273.73,"3,237.25",7.153260682,38.26646507,452.5558545
12/12/2018,-204.48,-213.18,0.05,-1473.09,-1535.79,0.37,55.36,"2,464.97",7.204078638,7.684535772,342.16
11/12/2018,-402.72,-16.36,0.03,"-2,896.66",-117.68,0.2,358.63,702.57,7.192739372,49.86000207,97.67766683
10/12/2018,251.61,-202.26,0,"1,794.58",-1442.68,0,831.57,972.54,7.132387425,116.590694,136.3554645
07/12/2018,672.44,161.02,-0.11,4745.17,1136.27,-0.75,105.65,"2,145.95",7.056644459,14.97170512,304.1034606
06/12/2018,-7.51,362.98,0.05,-53.39,"2,578.48",0.32,491.32,"1,637.66",7.10918775,69.11056752,230.3582431
05/12/2018,-51.17,161.3,0,-360.83,1137.45,0.03,353.67,417.70,7.05159273,50.15462656,59.23484466
04/12/2018,3.88,59.9,-0.03,27.28,421.35,-0.22,-569.94,"1,777.74",7.030927835,-81.06184751,252.8457185
03/12/2018,23.14,-220.04,0.13,162.03,-1540.87,0.88,242.7,281.15,7.002160761,34.66072949,40.15189163
30/11/2018,-22.71,21.14,-0.06,-158.23,147.25,-0.45,887.42,2073.35,6.967415236,127.3671756,297.5780731
29/11/2018,170.97,-75.57,-0.09,"1,195.33",-528.32,-0.65,990.1,1038.99,6.99146049,141.6156183,148.6084347
28/11/2018,161.56,100.05,-0.03,1142.07,707.22,-0.18,248.71,"4,480.47",7.069014608,35.18312152,633.8181838
27/11/2018,95.39,-40.29,-0.01,676.37,-285.71,-0.06,303.75,307.4,7.090575532,42.8385536,43.35332141
26/11/2018,181.7,-141.2,0.12,1284.9,-998.5,0.82,217.64,1821.1,7.071546505,30.77686046,257.5249981
22/11/2018,237.75,149.74,0.23,1692.29,"1,065.85",1.63,760.24,"1,263.89",7.117939012,106.8061975,177.564039
20/11/2018,-679.63,-5.14,0.49,"-4,847.65",-36.64,0,-62.63,2829.68,7.132778129,-8.780589956,396.7149894
19/11/2018,146.65,-9.12,-0.05,"1,054.42",-65.57,-0.36,491.73,"2,522.03",7.190044323,68.39039899,350.7669615
16/11/2018,118.99,148.36,-0.7,854.37,1065.28,-5.01,443.95,2433.97,7.180183209,61.82989864,338.9843865
15/11/2018,265.16,51.78,0.08,1913.42,373.66,0.61,202.49,3903.78,7.216095942,28.06087968,540.9822751
14/11/2018,24.59,138.82,0.04,177.31,1000.97,0.27,529.39,"10,245.61",7.210654738,73.4177435,1420.898708
13/11/2018,128.55,-36.26,0.21,933.08,-263.22,1.55,635.78,-4359.4,7.258498639,87.59111652,-600.5925215
12/11/2018,328.24,-85.31,0.13,2393.14,-621.96,0.93,"1,391.11","6,098.03",7.290823787,190.8028558,836.3979404
09/11/2018,-371.67,-49.5,-0.02,-2703.32,-360.07,-0.14,-1151.79,4386.56,7.273441494,-158.3555736,603.092773
06/11/2018,-37.17,20.99,-0.01,-271.4,153.27,0,453.55,3082.84,7.301587302,62.11663043,422.2150435
05/11/2018,11.21,46.41,0.03,81.95,339.11,0.19,333.35,3197.39,7.31043711,45.59918853,437.3732996
02/11/2018,-18.6,576.96,0,-135.58,4204.85,0,-223.37,-64.42,7.289247312,-30.64376752,-8.837675173
01/11/2018,127.4,77.23,0.06,940.61,570.15,0.41,462.75,3368.2,7.383124019,62.67672043,456.2025494
31/10/2018,-54.12,-95.95,0.05,-400.42,-710,0.36,-216.10,4203.98,7.398743533,-29.20766195,568.201882
30/10/2018,-208.75,81.07,0.11,-1535.76,596.44,0.81,-13.57,"6,130.84",7.356934132,-1.844518349,833.3417005
29/10/2018,-245.92,108.41,-0.01,"-1,805.52",795.93,-0.09,-88.53,"3,414.24",7.341899805,-12.05818689,465.0349488
26/10/2018,-189.98,4.9,0.28,-1393.99,35.98,2.03,-201.98,"4,603.61",7.337561849,-27.52685486,627.4032294
25/10/2018,-181.92,168.69,0.15,-1332.98,1236.07,1.13,-116.64,784.13,7.327286719,-15.91858002,107.0150562
24/10/2018,-250.74,296.93,-0.14,-1837.01,2175.45,-1.06,1233.14,"1,954.57",7.326353992,168.3156453,266.7861807
23/10/2018,-13.75,-229.5,-0.15,-101.48,-1693.31,-1.1,"1,495.97","2,936.82",7.380363636,202.6959746,397.9234825
22/10/2018,-60.47,-110.17,-0.23,-443.26,-807.6,-1.71,-330.90,307.42,7.330246403,-45.14172946,41.93856292
19/10/2018,-89.97,-20.48,0.02,-660.68,-150.36,0.12,583.74,163.71,7.343336668,79.49247412,22.2936803
17/10/2018,42.91,-55.09,0.07,315.34,-404.83,0.49,56.33,"2,865.69",7.348869727,7.66512431,389.9497618
16/10/2018,-146.47,-187.79,-0.09,-1082.45,-1387.82,-0.69,-355.11,"7,396.85",7.390250563,-48.05114481,1000.892992
15/10/2018,-0.09,-23.39,-0.22,-0.66,-172.99,-1.61,-268.51,5095.98,7.333333333,-36.615,694.9063636
12/10/2018,-150.15,-210.81,0,-1108.05,-1555.72,0,-760.25,"9,667.96",7.37962038,-103.0202044,1310.08907
11/10/2018,-370.3,-272.26,0.09,"-2,754.59",-2025.29,0.68,1646.81,781.16,7.438806373,221.3809471,105.011471
10/10/2018,-146.03,-268.97,0.08,-1082.58,-1993.93,0.57,1075.86,1924.41,7.413408204,145.1235343,259.5850582
09/10/2018,-111.12,-97.84,-0.01,-823.4,-724.98,-0.05,100.1,"3,588.00",7.410007199,13.5087588,484.2100559
08/10/2018,-158.31,-301.87,-0.06,-1170.3,"-2,231.51",-0.48,337.11,"2,802.65",7.392457836,45.60188336,379.1228928
05/10/2018,-680.83,80.29,-0.29,-5009.6,590.81,-2.14,963.52,6054.75,7.358077641,130.9472456,822.8711758
04/10/2018,-306.55,-67.43,-0.06,-2260.82,-497.32,-0.43,112.53,1855.77,7.375044854,15.25821229,251.6283001
03/10/2018,-209.05,11.77,-0.08,-1526.7,85.94,-0.56,772.62,23.08,7.303037551,105.7943348,3.160328814
01/10/2018,-220.88,-162.1,-0.21,-1608.05,-1180.18,-1.54,176.42,"3,874.43",7.280197392,24.23285943,532.1874932
28/09/2018,-234.14,-92.25,-0.06,-1698.63,-669.22,-0.44,41.85,"8,622.55",7.254762108,5.768624715,1188.53656
27/09/2018,85.58,-75.9,-0.06,621.71,-551.43,-0.44,-164.05,"1,846.66",7.264664641,-22.58190957,254.1975564
26/09/2018,-96.22,-105.69,-0.27,-699.7,-768.59,-1.96,8.3,"2,687.77",7.271876949,1.14138345,369.6115898
25/09/2018,-505.69,-52.35,-0.14,-3682.09,-381.17,-0.99,212.14,"2,783.71",7.281318594,29.13483283,382.3085014
24/09/2018,-145.54,-63.48,-0.54,-1057.94,-461.45,-3.94,542.69,"2,684.20",7.269066923,74.65744995,369.2633495
21/09/2018,114.89,69.24,-0.53,825.45,497.47,-3.83,-873.14,"1,654.70",7.184698407,-121.5277177,230.3089018
19/09/2018,-300.75,-282.42,0.18,"-2,185.78","-2,052.58",1.31,-143.65,"4,068.93",7.267763924,-19.76536408,559.8599573
18/09/2018,-152.49,-24.65,-0.04,-1103.73,-178.41,-0.28,13.18,0.01,7.238048397,1.820932837,0.001381588
17/09/2018,13.19,-102.79,-0.01,95.66,-745.76,-0.09,220.73,849.60,7.252463988,30.43517353,117.1463935
14/09/2018,94.66,-65.18,0.09,679.77,-468.11,0.67,-27.06,852.88,7.181174731,-3.76818571,118.7660838
12/09/2018,-148.02,55.56,0.02,-1076.9,404.23,0.12,648.67,3473.16,7.275368193,89.15974872,477.3861484
11/09/2018,-192.94,12.35,-0.04,"-1,395.40",89.33,-0.28,-428.15,964.15,7.232300197,-59.19969973,133.3116676
10/09/2018,-132.56,-46.58,-0.07,-962.08,-338.06,-0.49,2142.05,-967.88,7.257694629,295.14193,-133.3591518
07/09/2018,19.16,-85.71,0,137.78,-616.29,0,1310.91,-3377.37,7.191022965,182.2981245,-469.6647496
06/09/2018,-119.7,-102.26,0,-860.88,-735.45,0,2623.79,-799.16,7.19197995,364.8216511,-111.1182186
05/09/2018,-43.89,-156.42,-0.01,-314.89,-1122.4,-0.05,1839.22,"3,819.41",7.174527227,256.3541738,532.3570291
04/09/2018,227.4,-238.62,0,"1,618.76",-1698.66,0,-684.56,415.85,7.118557608,-96.16554894,58.41773333
03/09/2018,202.92,-103.35,-0.06,"1,436.06",-731.39,-0.42,1906.51,495.41,7.076976148,269.3961319,70.00306199
31/08/2018,-408.95,-47.9,-0.1,"-2,900.50",-339.75,-0.7,1197.15,"2,270.02",7.092554102,168.7896888,320.0567761
30/08/2018,112.96,-154.79,-0.07,798.97,-1094.9,-0.46,825.63,534.63,7.073034703,116.7292449,75.58707436
29/08/2018,-199.07,38.89,-0.25,-1403.57,274.21,-1.74,1012.85,"2,097.67",7.050635455,143.6537184,297.5150273
28/08/2018,-6.96,-101.21,0.09,-48.86,-710.18,0.66,-36.1,234.50,7.020114943,-5.142365944,33.40401146
27/08/2018,62.23,37.9,-0.24,435.84,265.45,-1.69,818.32,84.06,7.003695967,116.8411656,12.00223431
24/08/2018,-7.81,2.47,0,-54.75,17.34,-0.03,271.05,224.75,7.010243278,38.66484932,32.06022831
23/08/2018,59.25,98.43,-0.1,415.14,689.66,-0.7,935.86,308.86,7.006582278,133.5686877,44.08140627
21/08/2018,61.24,-39.26,-0.07,426.61,-273.53,-0.47,1354.7,234.91,6.966198563,194.4676121,33.72140456
20/08/2018,19.07,-81.99,-0.2,133.02,-571.96,-1.41,1238.79,-542.84,6.975353959,177.5952887,-77.82
16/08/2018,-190.19,-49.91,0,-1335.66,-350.48,0,1063.94,"-1,130.05",7.022766707,151.4986962,-160.912365
14/08/2018,-53.21,-14.8,-1.13,-371.26,-103.24,-7.91,980.16,"5,570.90",6.977259914,140.4792156,798.4366455
13/08/2018,-133.26,-187.26,-0.07,-925.77,-1300.84,-0.49,"1,525.65",6296.4,6.947095903,219.6097508,906.335552
10/08/2018,193.23,52.8,-0.12,"1,332.41",364.1,-0.81,1133.71,"3,764.63",6.895461367,164.4139441,545.9576669
09/08/2018,60.35,231.04,-0.09,414.15,1585.46,-0.6,887.61,"5,002.56",6.862468931,129.3426621,728.9737921
08/08/2018,133.57,75.11,-0.39,916.93,515.58,-2.7,1700.08,"2,827.25",6.864789998,247.6521497,411.8479955
07/08/2018,16.35,107.7,-0.43,112.51,741.01,-2.97,3693.86,"2,396.25",6.881345566,536.7932717,348.2240468
06/08/2018,65.14,50.35,-0.38,447.42,345.83,-2.6,-877.35,675.65,6.868590728,-127.7336261,98.36806803
03/08/2018,59.17,24.25,-0.44,407.04,166.85,-3,1129.2,-5547.67,6.879161737,164.1479068,-806.4456415
02/08/2018,-80.83,111.84,-0.46,-552.54,764.53,-3.16,"1,552.11","-4,956.25",6.835828282,227.0551477,-725.0401555
01/08/2018,-40.22,201.39,-0.16,-275.94,1381.63,-1.12,755.95,-101.98,6.860765788,110.184493,-14.86422991
31/07/2018,131.72,103.13,-1.4,903.72,707.55,-9.59,415.49,"2,642.89",6.860917097,60.55895941,385.2094352
30/07/2018,-21.04,104.19,-0.93,-144.66,716.31,-6.4,695.81,"2,277.40",6.875475285,101.201731,331.2352827
27/07/2018,81.55,-27.21,-0.49,560.25,-186.97,-3.36,57.09,660.27,6.870018394,8.310021419,96.10891299
26/07/2018,404.02,-132.9,-0.61,2775.67,-913.05,-4.18,114.48,-1770.08,6.870130192,16.66343967,-257.6486836
25/07/2018,-90.75,15.68,-0.54,-624.41,107.89,-3.7,134.51,2627.03,6.880550964,19.54930655,381.8051801
24/07/2018,7.81,-78.69,-0.36,53.96,-543.39,-2.51,1124.72,844.84,6.909090909,162.7884211,122.2794737
23/07/2018,24.23,223.59,-0.27,166.5,1536.14,-1.86,925.86,-923.92,6.871646719,134.7362631,-134.4539435
20/07/2018,48.68,73.27,-0.47,335.15,504.44,-3.24,-75.99,"-1,345.36",6.884757601,-11.03742563,-195.41
19/07/2018,-35.17,-10.75,-0.39,-242.09,-73.97,-2.69,527.2,"2,434.14",6.883423372,76.58979718,353.6234615
18/07/2018,-0.34,83.31,-3.34,-2.31,571.23,-22.93,604.43,"3,669.79",6.794117647,88.96372294,540.1422511
17/07/2018,-85.68,-22.68,0,-585.15,-154.87,-0.03,424.79,5542.58,6.829481793,62.19944835,811.5666998
16/07/2018,-78.74,1.24,0.04,-540.07,8.51,0.3,150.68,"4,826.24",6.858902718,21.96852852,703.6460785
13/07/2018,-5.97,-48.84,-0.02,-40.84,-334.10,-0.12,285.34,4734.66,6.840871022,41.71106268,692.113619
12/07/2018,-137.32,-152.28,-0.14,-942.44,-1045.13,-0.98,266.14,"3,449.64",6.863093504,38.77843131,502.6363109
11/07/2018,133.7,105.89,0.83,920.21,728.86,5.7,-1254.97,"1,340.65",6.882647719,-182.3382587,194.7869562
10/07/2018,37.61,-15.59,-0.21,258.71,-107.25,-1.43,"1,268.01","4,963.21",6.87875565,184.3371192,721.5273012
09/07/2018,-108.04,-35.98,0.03,-741.78,-247.06,0.22,-150.66,"2,357.09",6.865790448,-21.9435768,343.3093419
06/07/2018,-170.96,-204.98,-0.01,-1177.48,"-1,411.78",-0.05,746.93,"3,472.91",6.887459055,108.4478316,504.2367544
05/07/2018,36.49,114.3,0.1,250.86,785.86,0.67,537.75,2700.89,6.874760208,78.22091007,392.8704301
04/07/2018,156.77,39.26,0.89,1074.39,269.02,6.07,235.12,237.06,6.853288257,34.30761865,34.59069444
03/07/2018,-143.72,-27.16,-0.04,-987.24,-186.58,-0.27,0,0.00,6.869190092,0,0
02/07/2018,23.07,-2.02,-0.14,158.29,-13.89,-0.97,316.07,85.53,6.861291721,46.06566997,12.46558279
29/06/2018,253.5,5.52,-0.15,1738.4,37.84,-1.01,562.8,-515.49,6.857593688,82.06960423,-75.17068281
28/06/2018,-98.31,-144.47,-0.18,-677.74,-995.96,-1.21,102.87,-52.83,6.893907029,14.92187225,-7.663288724
27/06/2018,8.64,101.49,-0.17,59.19,695.49,-1.18,141.98,"1,869.78",6.850694444,20.72490623,272.9329143
26/06/2018,-60.68,-80.57,0,-413.62,-549.21,0.02,277.57,"2,258.18",6.816413975,40.72082491,331.2856303
25/06/2018,46.92,-99.06,-0.18,319.73,-675.09,-1.26,288.58,"1,331.74",6.814364876,42.34877428,195.4312726
22/06/2018,183.1,-33.12,0,1240.85,-224.48,0.02,528.49,"2,461.65",6.77689787,77.98405851,363.2414192
21/06/2018,191.62,-216.71,-0.03,1306.73,"-1,477.88",-0.23,-23.51,1432.69,6.81938211,-3.447526421,210.0908817
20/06/2018,-348.65,-193.77,2.96,-2373.72,-1319.24,20.12,96.6,"1,461.26",6.808317797,14.18852687,214.6286415
19/06/2018,-207.01,-78.2,-0.13,"-1,410.80",-532.96,-0.86,14.79,2618.5,6.815129704,2.170171463,384.2186596
18/06/2018,-59.79,-109.56,-0.15,-406.71,-745.3,-0.99,194.22,"5,034.17",6.802308078,28.55207347,740.0679214
15/06/2018,-241.88,-67.84,-0.05,-1644.13,-461.14,-0.33,159.43,"1,417.00",6.79729618,23.45491439,208.465243
14/06/2018,-110.44,-92.54,-0.05,-747.51,-626.37,-0.35,24.35,-54.26,6.768471568,3.597562574,-8.016580915
13/06/2018,25.83,-197.18,-0.4,174.69,-1333.41,-2.72,-238.03,"-2,125.01",6.763066202,-35.19557445,-314.2080732
12/06/2018,-195.92,-114.73,-0.11,-1321.64,-773.95,-0.76,-347.66,-11076.02,6.745814618,-51.53714113,-1641.909929
11/06/2018,-177.39,-141.52,-0.08,"-1,194.43",-952.96,-0.51,-261.15,-3095.88,6.733355883,-38.78452358,-459.7826187
08/06/2018,2.52,-87.55,-0.28,17.04,-591.14,-1.9,596.33,"-1,923.68",6.761904762,88.18964789,-284.4878873
07/06/2018,-74.72,-77.47,-0.05,-500.78,-519.19,-0.33,"-2,401.88",-557.16,6.702087794,-358.3778777,-83.13230401
06/06/2018,2.82,-4.49,0,18.89,-30.07,0,208.45,-2621.59,6.69858156,31.11852832,-391.3649444
05/06/2018,19.98,31.82,-0.07,134.22,213.78,-0.49,174.61,"-4,685.15",6.717717718,25.99245865,-697.431806
04/06/2018,444.26,-54.71,-0.19,2978.97,-366.84,-1.27,438.41,"-4,054.71",6.705465268,65.38099632,-604.6873465
01/06/2018,18.62,33.71,0.05,125.08,226.47,0.33,-198.53,"-1,145.45",6.717508056,-29.55411417,-170.5171011
31/05/2018,-76.43,10.5,0.07,-515.54,70.83,0.44,938.84,-596.32,6.745257098,139.1852062,-88.40582224
30/05/2018,-159.82,-111.59,0.04,-1080.85,-754.69,0.25,51.78,114.06,6.762920786,7.656455197,16.86549401
29/05/2018,74.83,10.53,-0.18,507.48,71.43,-1.2,"1,095.02",1384.85,6.781772017,161.4651742,204.2017922
28/05/2018,56.27,4.34,-0.02,379.48,29.26,-0.11,-29.17,-975.55,6.743913275,-4.325381838,-144.6563679
25/05/2018,-299.91,-7.37,-0.07,"-2,047.20",-50.28,-0.51,917.38,"1,091.05",6.826047814,134.3940191,159.8362669
24/05/2018,-85.52,-105.62,-3.8,-584.88,-722.29,-26,521.05,"-1,101.27",6.839101964,76.1869033,-161.0255273
23/05/2018,-38.44,-143.45,-0.75,-262.22,-978.53,-5.1,-113.75,-255.30,6.821540062,-16.67512013,-37.42556632
22/05/2018,-209.88,-172.29,-0.19,-1427.57,-1171.91,-1.3,346.44,-295.43,6.801839146,50.93328327,-43.433841
21/05/2018,-64.4,-212.96,-0.61,-438.47,-1450.02,-4.17,512.3,640.63,6.808540373,75.24373389,94.09212033
18/05/2018,-40.57,-247.23,-0.32,-275.72,-1680.14,-2.19,966.58,"3,319.17",6.796154794,142.2245416,488.3894056
17/05/2018,-60.85,-41.89,-0.04,-412.04,-283.64,-0.29,-243.62,2238.68,6.771405094,-35.97776187,330.6078973
16/05/2018,-106.15,-152.78,0,-720.00,"-1,036.26",0,454.55,"8,499.70",6.782854451,67.01455903,1253.115493
15/05/2018,-27.25,-54.31,0.06,-184.03,-366.78,0.38,115.46,"6,257.98",6.753394495,17.09658751,926.6421507
14/05/2018,122.06,-49.56,-0.03,821.66,-333.6,-0.22,177.71,"5,202.18",6.731607406,26.39934109,772.7990785
11/05/2018,-45.44,-340.01,-0.01,-305.47,"-2,285.57",-0.07,2536.78,941.93,6.722491197,377.3571323,140.1162117
10/05/2018,-25.4,-203.16,-0.68,-171.15,-1368.87,-4.55,255.16,"1,312.45",6.738188976,37.86774175,194.7778557
09/05/2018,-102.38,-114.94,-0.64,-689.88,-774.45,-4.29,1.61,604.92,6.738425474,0.238928219,89.77171334
08/05/2018,54.2,-296.64,-0.04,363.61,-1989.87,-0.29,21.57,"2,647.82",6.708671587,3.215241605,394.6861857
07/05/2018,-89.77,-159.96,-0.25,-602.40,-1073.42,-1.68,-334.99,2623.1,6.710482344,-49.92040554,390.8958948
04/05/2018,-236.42,-52.13,-0.31,-1578.53,-348.07,-2.06,1164.63,"3,219.12",6.676803993,174.429263,482.1348662
03/05/2018,-13.47,5.85,-0.19,-89.71,38.94,-1.24,616.33,"4,223.94",6.659985152,92.54224836,634.2266392
02/05/2018,-51.97,-193.94,-0.15,-346.45,-1292.86,-1.01,1240.51,"1,532.37",6.666345969,186.0854516,229.8665577
27/04/2018,-137.12,-274.41,-0.86,-915.69,-1832.53,-5.75,489.63,652.96,6.678019253,73.31964486,97.77749588
26/04/2018,-51.17,-338.81,0,-341.94,-2264.26,0,384.12,63.34,6.682431112,57.48207405,9.478586302
25/04/2018,-14.96,-90.76,-0.85,-99.80,-605.33,-5.7,1.13,1832.89,6.671122995,0.169386774,274.7498437
24/04/2018,-82.55,-7.58,-0.67,-547.79,-50.3,-4.45,408.03,"1,405.94",6.635857056,61.48866628,211.8701455
23/04/2018,-38.88,-47.98,-0.24,-257.47,-317.72,-1.6,-224.58,"2,125.82",6.622170782,-33.91335068,321.0155808
20/04/2018,-18.8,-486.53,-0.09,-124.09,-3211.91,-0.6,912.69,"1,312.28",6.600531915,138.2752196,198.81
19/04/2018,-98.29,-296.62,-0.12,-646.57,"-1,951.25",-0.77,856.8,"2,136.38",6.578186998,130.2486537,324.77
18/04/2018,-133.64,-375.28,-0.25,-877.76,-2464.86,-1.64,-87.73,"6,216.41",6.568093385,-13.35699645,946.46
17/04/2018,-173.71,-453.83,0.02,-1139.76,"-2,977.66",0.13,935.08,1381.06,6.561280295,142.5148687,210.4863591
16/04/2018,-53.27,-166.98,0.02,-348.61,-1092.86,0.12,572.59,"3,123.09",6.544208748,87.49568085,477.2295812
13/04/2018,-12.87,147.96,0.03,-83.92,965.01,0.22,541.06,562.77,6.520590521,82.97714728,86.31
12/04/2018,71.86,26.76,0.03,469.59,174.87,0.17,-960.34,"2,108.67",6.534789869,-146.9580536,322.6836734
11/04/2018,68.17,-209.97,3.02,443.97,"-1,367.47",19.68,112.48,387.67,6.512688866,17.27090029,59.52533707
10/04/2018,-110.46,-40.75,0.12,-717.28,-264.61,0.77,-96.58,"-1,972.71",6.493572334,-14.87316919,-303.7942597
09/04/2018,-197.83,116.43,-0.26,"-1,284.51",755.97,-1.72,375.3,"4,289.86",6.49299904,57.800717,660.6900715
06/04/2018,-13.96,143.13,0.26,-90.75,930.15,1.66,269,1444.35,6.500716332,41.3800551,222.1832066
05/04/2018,82.37,95.95,0.08,535.9,624.27,0.49,561.45,"2,233.72",6.506009469,86.29713846,343.3318089
04/04/2018,44.86,261.86,0.38,291.68,1702.72,2.5,774.03,998.50,6.502006242,119.044795,153.5679855
03/04/2018,-73.05,-107.97,1.52,-474.98,-702.06,9.87,1206.68,-790.16,6.502121834,185.5824961,-121.5234073
28/03/2018,-39.68,320.02,1.13,-258.12,2081.53,7.37,759.79,-1818.45,6.505040323,116.8001984,-279.5447699
27/03/2018,168.82,100.2,-0.28,1093.92,649.30,-1.8,"1,348.38","-1,715.29",6.479800971,208.0897247,-264.7133774
26/03/2018,-78.65,-2.13,1.36,-510.45,-13.83,8.82,1042.1,-82.6,6.490146217,160.5664904,-12.72698599
23/03/2018,403.91,48.22,0.63,2630.8,314.08,4.12,-23.14,"-1,403.08",6.513332178,-3.552713015,-215.4166196
22/03/2018,11.11,-135.91,0,72.26,-884.26,0.01,310.15,"-2,711.75",6.504050405,47.6856698,-416.9325007
21/03/2018,-10.81,138.22,1.96,-70.51,901.44,12.81,512.92,"-4,596.14",6.5226642,78.63657921,-704.6415175
20/03/2018,75.7,88.13,0.8,493.57,574.6,5.21,748.98,"-1,270.97",6.52007926,114.8728367,-194.9316794
19/03/2018,78.94,93.82,1.08,513.43,610.17,7.04,693.24,896.6,6.504053712,106.5858357,137.8524901
16/03/2018,162.05,-87.48,2.37,1051.29,-567.5,15.37,1132.51,491.39,6.487442147,174.5695721,75.74479877
15/03/2018,-29.69,-295.42,-0.09,-192.78,-1918.38,-0.59,659.94,-2809.55,6.493095318,101.6371958,-432.6980989
14/03/2018,-7.63,116.08,0.01,-49.61,754.38,0.05,582.27,"-2,931.34",6.501965924,89.55291473,-450.8390284
13/03/2018,759.69,-126.76,-0.06,4934.71,-823.38,-0.38,727.18,"-4,760.30",6.495689031,111.948093,-732.8398846
12/03/2018,217.38,-223.21,0.15,1413.43,-1451.3,0.96,888.77,"1,649.98",6.50211611,136.6893462,253.7604638
09/03/2018,93.42,-367.76,0.14,607.98,-2393.31,0.92,824.24,"1,167.97",6.508028259,126.6497266,179.4660308
08/03/2018,178.75,-277.56,0.17,"1,160.48","-1,801.97",1.13,-37.25,"-1,824.05",6.492195804,-5.737658124,-280.9604108
07/03/2018,-93.1,-30.68,0.02,-604.79,-199.29,0.11,358.86,"1,428.47",6.49613319,55.24209395,219.8954298
06/03/2018,115.27,-27.55,-0.05,749.21,-179.05,-0.32,349.55,5.9,6.499609612,53.78015309,0.907746827
05/03/2018,-52.93,38.25,-0.37,-344.33,248.81,-2.41,859.49,"-2,477.04",6.50538447,132.1197854,-380.7676566
01/03/2018,64.97,-171.45,0.01,423.79,-1118.33,0.04,649.04,"-1,782.27",6.522856703,99.50241582,-273.2345782
28/02/2018,-263.91,-268.2,0.02,-1718.11,-1746.09,0.15,578.63,"-3,248.46",6.510211815,88.88036464,-498.9791565
27/02/2018,-134.9,-92.1,0.02,-874.85,-597.25,0.14,731.23,506.00,6.485174203,112.754103,78.02411842
26/02/2018,-172.42,12.17,-0.07,-1114.93,78.72,-0.43,361.41,"-1,045.92",6.466361211,55.89078435,-161.7478464
23/02/2018,131.37,-195.7,-0.05,851.6,"-1,268.58",-0.33,197.60,"-4,929.08",6.482454137,30.48228276,-760.3725218
22/02/2018,-347.94,-89.97,0.02,-2263.22,-585.21,0.1,684.1,-3151.42,6.504627235,105.1712843,-484.4889471
21/02/2018,-188.34,-137.73,-0.15,-1220.75,-892.71,-0.99,"1,054.02",484.19,6.481628969,162.6165282,74.70190014
20/02/2018,-112.86,46.38,0.11,-728.26,299.26,0.71,943.17,-1429.18,6.452773348,146.1650595,-221.4830621
16/02/2018,181.08,-78.63,-0.09,"1,157.29",-502.55,-0.59,600.85,"-1,866.83",6.391042633,94.01439397,-292.1010087
15/02/2018,-21.05,-6.56,-0.09,-134.53,-41.93,-0.56,598.87,"1,365.46",6.390973872,93.70559355,213.6544488
14/02/2018,-93.41,-250.64,-0.05,-599.02,-1607.23,-0.33,-494.09,2697.51,6.412803768,-77.04742229,420.644401
12/02/2018,-196.8,30.5,-0.02,-879.33,196.09,-0.14,409.05,"1,151.87",4.468140244,91.54815598,257.7962949
09/02/2018,-216.52,14.92,-0.16,-1393.7,96.07,-1,387.79,-561.81,6.43681877,60.24559862,-87.28069255
08/02/2018,-346.89,-9.4,0,-2225.71,-60.28,0,186.03,"3,481.11",6.416183805,28.99387014,542.551477
