Month,Exchange,parameter,Trading_Days,IDX_CO,IDX_FUT,IDX_PO,STK_CO,STK_FUT,STK_PO,Total_Futures,Total_Options,Total_Derivatives
30/04/2022,BSE,Turnover,19,"18,92,705.33",2.93,"9,92,816.66",0,0,0,2.93,"28,85,521.99","28,85,524.91"
30/04/2022,MCX,Contracts,19,0,0,0,0,0,0,0,0,0
30/04/2022,MCX,Premium Turnover,19,0,,0,0,,0,0,0,0
30/04/2022,MCX,Turnover,19,0,0,0,0,0,0,0,0,0
30/04/2022,NSE,Contracts,19,"1,11,02,16,543.00","91,69,641.00","99,78,69,583.00","4,51,32,556.00","2,33,28,033.00","1,85,20,358.00","3,24,97,674.00","2,17,17,39,040.00","2,20,42,36,714.00"
30/04/2022,NSE,Premium Turnover,19,"3,44,202.25",,"3,19,363.18","61,026.10",,"22,927.46",0,"7,47,518.99","7,47,518.99"
30/04/2022,NSE,Turnover,19,"10,18,76,736.36","8,22,528.53","8,91,21,342.21","35,85,293.60","16,93,263.33","13,62,290.67","25,15,791.86","19,59,45,662.84","19,84,61,454.70"
31/05/2022,BSE,Contracts,21,"25,30,382.00",87,"7,43,696.00",0,0,0,87,"32,74,078.00","32,74,165.00"
31/05/2022,BSE,Premium Turnover,21,35.92,,15.27,0,,0,0,51.19,51.19
31/05/2022,BSE,Turnover,21,"2,28,034.19",7.39,"62,655.38",0,0,0,7.39,"2,90,689.57","2,90,696.96"
31/05/2022,MCX,Contracts,21,0,0,0,0,0,0,0,0,0
31/05/2022,MCX,Premium Turnover,21,0,,0,0,,0,0,0,0
31/05/2022,MCX,Turnover,21,0,0,0,0,0,0,0,0,0
31/05/2022,NSE,Contracts,21,"1,32,19,41,949.00","1,08,21,703.00","1,18,41,69,628.00","4,51,18,696.00","2,68,41,230.00","2,19,12,688.00","3,76,62,933.00","2,57,31,42,961.00","2,61,08,05,894.00"
31/05/2022,NSE,Premium Turnover,21,"3,99,121.35",,"4,33,911.47","45,642.50",,"27,515.26",0,"9,06,190.58","9,06,190.58"
31/05/2022,NSE,Turnover,21,"11,33,02,958.07","9,02,431.49","9,83,41,379.48","30,69,720.27","16,48,830.45","13,62,741.16","25,51,261.94","21,60,76,798.98","21,86,28,060.92"
30/06/2022,BSE,Contracts,22,"4,51,99,781.00",90,"24,46,071.00",0,0,0,90,"4,76,45,852.00","4,76,45,942.00"
30/06/2022,BSE,Premium Turnover,22,107.35,,12.15,0,,0,0,119.51,119.51
30/06/2022,BSE,Turnover,22,"40,67,300.87",7.59,"2,00,211.96",0,0,0,7.59,"42,67,512.83","42,67,520.42"
30/06/2022,MCX,Contracts,22,0,0,0,0,0,0,0,0,0
30/06/2022,MCX,Premium Turnover,22,0,,0,0,,0,0,0,0
30/06/2022,MCX,Turnover,22,0,0,0,0,0,0,0,0,0
30/06/2022,NSE,Contracts,22,"1,50,79,79,086.00","1,04,19,989.00","1,35,04,57,249.00","4,13,39,384.00","2,46,97,731.00","2,24,00,674.00","3,51,17,720.00","2,92,21,76,393.00","2,95,72,94,113.00"
30/06/2022,NSE,Premium Turnover,22,"3,90,321.44",,"4,20,516.94","39,214.16",,"25,811.11",0,"8,75,863.65","8,75,863.65"
30/06/2022,NSE,Turnover,22,"12,63,65,630.25","8,49,300.12","10,98,24,972.33","26,95,020.25","14,74,311.36","13,51,615.28","23,23,611.48","24,02,37,238.11","24,25,60,849.59"
31/07/2022,BSE,Contracts,21,"4,65,16,220.00",63,"92,61,892.00",0,0,0,63,"5,57,78,112.00","5,57,78,175.00"
31/07/2022,BSE,Premium Turnover,21,83.01,,17.54,0,,0,0,100.55,100.55
31/07/2022,BSE,Turnover,21,"42,14,796.86",5.4,"7,57,540.36",0,0,0,5.4,"49,72,337.22","49,72,342.62"
31/07/2022,MCX,Contracts,21,0,0,0,0,0,0,0,0,0
31/07/2022,MCX,Premium Turnover,21,0,,0,0,,0,0,0,0
31/07/2022,MCX,Turnover,21,0,0,0,0,0,0,0,0,0
31/07/2022,NSE,Contracts,21,"1,33,00,93,490.00","87,27,699.00","1,27,41,73,740.00","4,89,23,986.00","2,44,97,021.00","2,42,91,787.00","3,32,24,720.00","2,67,74,83,003.00","2,71,07,07,723.00"
31/07/2022,NSE,Premium Turnover,21,"3,78,996.09",,"3,43,709.25","53,011.53",,"22,522.36",0,"7,98,239.23","7,98,239.23"
31/07/2022,NSE,Turnover,21,"11,51,07,334.49","7,35,914.81","10,73,80,805.04","33,21,276.50","15,63,846.68","15,42,587.81","22,99,761.49","22,73,52,003.84","22,96,51,765.33"
31/08/2022,BSE,Contracts,20,"1,22,46,492.00",35,"4,01,34,624.00",0,0,0,35,"5,23,81,116.00","5,23,81,151.00"
31/08/2022,BSE,Premium Turnover,20,21.73,,66.12,0,,0,0,87.85,87.85
31/08/2022,BSE,Turnover,20,"11,86,990.39",3.23,"33,31,996.47",0,0,0,3.23,"45,18,986.86","45,18,990.09"
31/08/2022,MCX,Contracts,20,0,0,0,0,0,0,0,0,0
31/08/2022,MCX,Premium Turnover,20,0,,0,0,,0,0,0,0
31/08/2022,MCX,Turnover,20,0,0,0,0,0,0,0,0,0
31/08/2022,NSE,Contracts,20,"1,42,97,30,994.00","81,16,257.00","1,39,22,53,742.00","5,02,52,120.00","2,32,81,578.00","2,27,29,586.00","3,13,97,835.00","2,89,49,66,442.00","2,92,63,64,277.00"
31/08/2022,NSE,Premium Turnover,20,"4,15,046.52",,"3,79,408.84","65,787.31",,"23,191.04",0,"8,83,433.71","8,83,433.71"
31/08/2022,NSE,Turnover,20,"13,38,69,958.45","7,43,531.56","12,71,06,307.45","38,47,197.52","16,39,249.06","16,34,997.73","23,82,780.62","26,64,58,461.15","26,88,41,241.77"
30/09/2022,BSE,Contracts,22,"3,02,10,555.00",78,"2,07,87,765.00",0,0,0,78,"5,09,98,320.00","5,09,98,398.00"
30/09/2022,BSE,Premium Turnover,22,63.41,,42.38,0,,0,0,105.79,105.79
30/09/2022,BSE,Turnover,22,"29,76,639.43",7.18,"17,55,610.42",0,0,0,7.18,"47,32,249.85","47,32,257.03"
30/09/2022,MCX,Contracts,22,0,0,0,0,0,0,0,0,0
30/09/2022,MCX,Premium Turnover,22,0,,0,0,,0,0,0,0
30/09/2022,MCX,Turnover,22,0,0,0,0,0,0,0,0,0
30/09/2022,NSE,Contracts,22,"1,75,81,70,259.00","1,00,68,930.00","1,66,78,68,891.00","5,54,54,871.00","2,58,93,862.67","2,37,14,429.00","3,59,62,792.67","3,50,52,08,450.00","3,54,11,71,242.67"
30/09/2022,NSE,Premium Turnover,22,"5,52,308.15",,"5,57,506.52","77,740.81",,"29,236.20",0,"12,16,791.68","12,16,791.68"
30/09/2022,NSE,Turnover,22,"16,85,82,706.36","9,34,912.34","15,55,40,517.97","43,12,556.07","18,51,510.94","17,58,757.19","27,86,423.28","33,01,94,537.59","33,29,80,960.87"
31/10/2022,BSE,Contracts,19,"3,66,89,840.00",33,"17,34,919.00",0,0,0,33,"3,84,24,759.00","3,84,24,792.00"
31/10/2022,BSE,Premium Turnover,19,84.5,,7.74,0,,0,0,92.24,92.24
31/10/2022,BSE,Turnover,19,"36,04,543.10",3.01,"1,49,804.06",0,0,0,3.01,"37,54,347.16","37,54,350.17"
31/10/2022,MCX,Contracts,19,0,0,0,0,0,0,0,0,0
31/10/2022,MCX,Premium Turnover,19,0,,0,0,,0,0,0,0
31/10/2022,MCX,Turnover,19,0,0,0,0,0,0,0,0,0
31/10/2022,NSE,Contracts,19,"1,45,73,82,597.00","77,67,856.00","1,38,59,26,593.00","3,70,02,907.00","2,10,04,703.00","1,66,36,991.00","2,87,72,559.00","2,89,69,49,088.00","2,92,57,21,647.00"
31/10/2022,NSE,Premium Turnover,19,"4,24,865.21",,"4,07,206.52","45,198.95",,"18,424.45",0,"8,95,695.13","8,95,695.13"
31/10/2022,NSE,Turnover,19,"13,76,53,539.42","7,18,960.84","12,75,91,186.40","28,30,134.69","14,83,115.48","11,91,251.93","22,02,076.32","26,92,66,112.44","27,14,68,188.76"
30/11/2022,BSE,Contracts,21,"2,57,71,335.00",30,"2,04,83,719.00",0,0,0,30,"4,62,55,054.00","4,62,55,084.00"
30/11/2022,BSE,Premium Turnover,21,46.52,,41.12,0,,0,0,87.64,87.64
30/11/2022,BSE,Turnover,21,"25,77,870.10",2.9,"17,72,221.33",0,0,0,2.9,"43,50,091.42","43,50,094.32"
30/11/2022,MCX,Contracts,21,0,0,0,0,0,0,0,0,0
30/11/2022,MCX,Premium Turnover,21,0,,0,0,,0,0,0,0
30/11/2022,MCX,Turnover,21,0,0,0,0,0,0,0,0,0
30/11/2022,NSE,Contracts,21,"1,55,57,35,385.00","63,25,491.00","1,50,04,78,015.00","5,20,72,767.00","2,36,19,943.00","2,43,27,304.00","2,99,45,434.00","3,13,26,13,471.00","3,16,25,58,905.00"
30/11/2022,NSE,Premium Turnover,21,"3,91,742.85",,"3,51,664.25","58,562.89",,"22,581.07",0,"8,24,551.06","8,24,551.06"
30/11/2022,NSE,Turnover,21,"15,30,03,929.89","6,18,742.50","14,47,69,208.34","38,71,435.44","16,36,205.68","17,00,390.21","22,54,948.18","30,33,44,963.88","30,55,99,912.06"
31/12/2022,BSE,Contracts,22,"2,75,35,943.00",67,"1,40,35,560.00",0,0,1,67,"4,15,71,504.00","4,15,71,571.00"
31/12/2022,BSE,Premium Turnover,22,40.03,,23.14,0,,0,0,63.17,63.17
31/12/2022,BSE,Turnover,22,"28,17,212.89",6.45,"12,71,195.23",0,0,0.05,6.45,"40,88,408.16","40,88,414.62"
31/12/2022,MCX,Contracts,22,0,0,0,0,0,0,0,0,0
31/12/2022,MCX,Premium Turnover,22,0,,0,0,,0,0,0,0
31/12/2022,MCX,Turnover,22,0,0,0,0,0,0,0,0,0
31/12/2022,NSE,Contracts,22,"2,10,27,92,733.00","76,30,570.00","2,04,52,43,178.00","4,97,89,824.00","2,21,01,213.00","2,42,30,612.00","2,97,31,783.00","4,22,20,56,347.00","4,25,17,88,130.00"
31/12/2022,NSE,Premium Turnover,22,"4,92,973.59",,"4,96,114.28","50,000.59",,"22,437.24",0,"10,61,525.70","10,61,525.70"
31/12/2022,NSE,Turnover,22,"20,95,97,157.65","7,52,722.15","20,04,04,675.29","37,04,087.26","15,41,566.88","17,05,070.53","22,94,289.03","41,54,10,990.73","41,77,05,279.76"
31/01/2023,BSE,Contracts,21,"17,69,526.00",51,"2,09,626.00",0,0,0,51,"19,79,152.00","19,79,203.00"
31/01/2023,BSE,Premium Turnover,21,11.29,,5.83,0,,0,0,17.11,17.11
31/01/2023,BSE,Turnover,21,"1,80,642.21",4.83,"19,093.96",0,0,0,4.83,"1,99,736.17","1,99,741.00"
31/01/2023,MCX,Contracts,21,0,0,0,0,0,0,0,0,0
31/01/2023,MCX,Premium Turnover,21,0,,0,0,,0,0,0,0
31/01/2023,MCX,Turnover,21,0,0,0,0,0,0,0,0,0
31/01/2023,NSE,Contracts,21,"2,23,18,92,337.00","81,55,396.00","2,14,24,80,179.00","4,40,67,890.00","2,30,04,032.00","2,30,60,962.00","3,11,59,428.00","4,44,15,01,368.00","4,47,26,60,796.00"
31/01/2023,NSE,Premium Turnover,21,"5,33,161.65",,"5,78,670.35","42,610.20",,"25,260.16",0,"11,79,702.36","11,79,702.36"
31/01/2023,NSE,Turnover,21,"21,48,24,310.44","7,90,757.32","20,24,46,725.14","32,63,322.76","15,94,094.19","16,03,849.33","23,84,851.51","42,21,38,207.68","42,45,23,059.19"
28/02/2023,BSE,Contracts,20,"11,85,603.00",40,"2,57,823.00",0,0,0,40,"14,43,426.00","14,43,466.00"
28/02/2023,BSE,Premium Turnover,20,8.06,,5.77,0,,0,0,13.83,13.83
28/02/2023,BSE,Turnover,20,"1,17,259.44",3.74,"23,083.25",0,0,0,3.74,"1,40,342.68","1,40,346.42"
28/02/2023,MCX,Contracts,20,0,0,0,0,0,0,0,0,0
28/02/2023,MCX,Premium Turnover,20,0,,0,0,,0,0,0,0
28/02/2023,MCX,Turnover,20,0,0,0,0,0,0,0,0,0
28/02/2023,NSE,Contracts,20,"2,23,23,75,454.00","81,16,335.00","2,16,42,22,604.00","4,93,79,951.00","2,35,51,012.00","2,73,52,119.00","3,16,67,347.00","4,47,33,30,128.00","4,50,49,97,475.00"
28/02/2023,NSE,Premium Turnover,20,"5,15,003.16",,"5,50,345.66","51,763.89",,"36,184.81",0,"11,53,297.51","11,53,297.51"
28/02/2023,NSE,Turnover,20,"21,00,62,938.05","7,76,179.45","19,89,12,400.54","34,00,606.12","15,18,191.45","16,78,208.41","22,94,370.90","41,40,54,153.12","41,63,48,524.02"
31/03/2023,BSE,Contracts,21,"11,57,972.00",45,"19,277.00",0,0,0,45,"11,77,249.00","11,77,294.00"
31/03/2023,BSE,Premium Turnover,21,4.07,,0.99,0,,0,0,5.06,5.06
31/03/2023,BSE,Turnover,21,"1,13,305.86",4.07,"1,724.60",0,0,0,4.07,"1,15,030.46","1,15,034.53"
31/03/2023,MCX,Contracts,21,0,0,0,0,0,0,0,0,0
31/03/2023,MCX,Premium Turnover,21,0,,0,0,,0,0,0,0
31/03/2023,MCX,Turnover,21,0,0,0,0,0,0,0,0,0
31/03/2023,NSE,Contracts,21,"2,72,51,69,945.00","94,17,515.00","2,67,33,08,095.00","4,35,28,494.00","2,23,01,080.00","2,37,31,752.00","3,17,18,595.00","5,46,57,38,286.00","5,49,74,56,881.00"
31/03/2023,NSE,Premium Turnover,21,"6,17,758.93",,"6,61,637.08","41,709.68",,"24,340.77",0,"13,45,446.47","13,45,446.47"
31/03/2023,NSE,Turnover,21,"24,92,14,054.69","8,74,703.62","23,96,24,960.03","29,41,110.81","14,28,118.87","14,74,223.06","23,02,822.50","49,32,54,348.59","49,55,57,171.09"
30/04/2023,BSE,Contracts,5,8,4,0,0,0,0,4,8,12
30/04/2023,BSE,Premium Turnover,5,0,,0,0,,0,0,0,0
30/04/2023,BSE,Turnover,5,0.75,0.38,0,0,0,0,0.38,0.75,1.13
30/04/2023,MCX,Contracts,17,0,0,0,0,0,0,0,0,0
30/04/2023,MCX,Premium Turnover,17,0,,0,0,,0,0,0,0
30/04/2023,MCX,Turnover,17,0,0,0,0,0,0,0,0,0
30/04/2023,NSE,Contracts,17,"2,20,98,99,108.00","50,82,257.00","2,12,97,68,894.00","3,88,81,162.00","1,90,58,084.00","2,02,22,985.00","2,41,40,341.00","4,39,87,72,149.00","4,42,29,12,490.00"
30/04/2023,NSE,Premium Turnover,17,"4,57,274.69",,"3,89,998.40","33,040.45",,"14,907.71",0,"8,95,221.25","8,95,221.25"
30/04/2023,NSE,Turnover,17,"20,85,61,323.71","4,87,494.75","19,74,48,839.09","26,64,050.06","12,69,872.58","13,16,749.35","17,57,367.33","40,99,90,962.21","41,17,48,329.54"
31/05/2023,BSE,Contracts,19,"2,40,516.00","4,125.00","1,11,042.00",0,0,0,"4,125.00","3,51,558.00","3,55,683.00"
31/05/2023,BSE,Premium Turnover,19,22.86,,5.26,0,,0,0,28.11,28.11
31/05/2023,BSE,Turnover,19,"15,033.27",258.23,"6,898.82",0,0,0,258.23,"21,932.09","22,190.32"
31/05/2023,MCX,Contracts,22,0,0,0,0,0,0,0,0,0
31/05/2023,MCX,Premium Turnover,22,0,,0,0,,0,0,0,0
31/05/2023,MCX,Turnover,22,0,0,0,0,0,0,0,0,0
31/05/2023,NSE,Contracts,22,"2,85,37,09,964.00","60,84,544.00","2,79,15,83,504.00","5,52,14,792.00","2,41,76,401.00","2,81,26,823.00","3,02,60,945.00","5,72,86,35,083.00","5,75,88,96,028.00"
31/05/2023,NSE,Premium Turnover,22,"6,15,497.94",,"5,60,473.33","59,799.40",,"24,427.67",0,"12,60,198.34","12,60,198.34"
31/05/2023,NSE,Turnover,22,"27,91,96,732.72","6,02,097.61","26,73,45,564.86","40,26,497.51","16,96,110.09","19,41,997.76","22,98,207.70","55,25,10,792.85","55,48,09,000.55"
30/06/2023,BSE,Contracts,21,"1,70,50,864.00","12,197.00","1,58,72,214.00",0,0,0,"12,197.00","3,29,23,078.00","3,29,35,275.00"
30/06/2023,BSE,Premium Turnover,21,865.79,,697.4,0,,0,0,"1,563.20","1,563.20"
30/06/2023,BSE,Turnover,21,"10,88,483.65",770.86,"10,06,993.85",0,0,0,770.86,"20,95,477.51","20,96,248.37"
30/06/2023,MCX,Contracts,21,0,0,0,0,0,0,0,0,0
30/06/2023,MCX,Premium Turnover,21,0,,0,0,,0,0,0,0
30/06/2023,MCX,Turnover,21,0,0,0,0,0,0,0,0,0
30/06/2023,NSE,Contracts,21,"2,72,23,46,037.00","53,78,134.00","2,72,87,58,164.00","5,81,72,515.00","2,27,52,136.00","2,76,30,436.00","2,81,30,270.00","5,53,69,07,152.00","5,56,50,37,422.00"
30/06/2023,NSE,Premium Turnover,21,"5,13,039.08",,"4,93,882.52","66,650.50",,"24,943.63",0,"10,98,515.73","10,98,515.73"
30/06/2023,NSE,Turnover,21,"26,85,99,449.40","5,17,883.75","26,49,10,365.53","44,93,551.41","16,70,132.81","20,00,265.41","21,88,016.56","54,00,03,631.74","54,21,91,648.30"
31/07/2023,BSE,Contracts,21,"7,22,76,256.00","15,512.00","6,58,60,461.00",0,0,0,"15,512.00","13,81,36,717.00","13,81,52,229.00"
31/07/2023,BSE,Premium Turnover,21,"3,164.21",,"3,172.40",0,,0,0,"6,336.62","6,336.62"
31/07/2023,BSE,Turnover,21,"48,02,303.28","1,029.49","43,43,879.18",0,0,0,"1,029.49","91,46,182.46","91,47,211.94"
31/07/2023,MCX,Contracts,21,0,0,0,0,0,0,0,0,0
31/07/2023,MCX,Premium Turnover,21,0,,0,0,,0,0,0,0
31/07/2023,MCX,Turnover,21,0,0,0,0,0,0,0,0,0
31/07/2023,NSE,Contracts,21,"3,47,07,73,189.00","72,46,335.00","3,30,45,79,543.00","6,88,64,634.00","2,57,89,311.00","3,18,33,387.00","3,30,35,646.00","6,87,60,50,753.00","6,90,90,86,399.00"
31/07/2023,NSE,Premium Turnover,21,"6,62,545.22",,"6,18,785.68","84,381.85",,"30,508.07",0,"13,96,220.81","13,96,220.81"
31/07/2023,NSE,Turnover,21,"32,37,29,838.81","5,88,444.95","30,20,75,039.03","55,67,760.03","19,96,640.65","24,07,352.35","25,85,085.60","63,37,79,990.21","63,63,65,075.81"
31/08/2023,BSE,Contracts,22,"17,55,96,801.00","17,848.00","18,04,93,596.00",0,0,0,"17,848.00","35,60,90,397.00","35,61,08,245.00"
31/08/2023,BSE,Premium Turnover,22,"6,644.21",,"6,914.89",0,,0,0,"13,559.10","13,559.10"
31/08/2023,BSE,Turnover,22,"1,14,93,437.78","1,166.62","1,17,29,760.03",0,0,0,"1,166.62","2,32,23,197.81","2,32,24,364.42"
31/08/2023,MCX,Contracts,22,0,0,0,0,0,0,0,0,0
31/08/2023,MCX,Premium Turnover,22,0,,0,0,,0,0,0,0
31/08/2023,MCX,Turnover,22,0,0,0,0,0,0,0,0,0
31/08/2023,NSE,Contracts,22,"4,36,43,93,068.00","77,39,042.00","4,23,52,83,779.00","6,24,20,518.00","2,51,01,154.00","2,78,77,875.00","3,28,40,196.00","8,68,99,75,240.00","8,72,28,15,436.00"
31/08/2023,NSE,Premium Turnover,22,"5,63,526.82",,"6,01,574.46","73,187.03",,"29,617.74",0,"12,67,906.05","12,67,906.05"
31/08/2023,NSE,Turnover,22,"33,67,21,997.67","6,10,658.11","32,09,73,493.49","51,57,876.73","19,72,965.60","21,68,502.18","25,83,623.71","66,50,21,870.07","66,76,05,493.78"
30/09/2023,BSE,Contracts,20,"40,79,79,406.00","18,396.00","38,81,88,866.00",0,0,0,"18,396.00","79,61,68,272.00","79,61,86,668.00"
30/09/2023,BSE,Premium Turnover,20,"15,598.73",,"12,916.22",0,,0,0,"28,514.95","28,514.95"
30/09/2023,BSE,Turnover,20,"2,71,79,433.23","1,218.95","2,56,69,330.05",0,0,0,"1,218.95","5,28,48,763.28","5,28,49,982.23"
30/09/2023,MCX,Contracts,20,0,0,0,0,0,0,0,0,0
30/09/2023,MCX,Premium Turnover,20,0,,0,0,,0,0,0,0
30/09/2023,MCX,Turnover,20,0,0,0,0,0,0,0,0,0
30/09/2023,NSE,Contracts,20,"4,31,15,60,930.00","68,17,782.00","4,05,09,41,947.00","6,05,63,075.00","2,48,74,901.00","2,58,49,279.00","3,16,92,683.00","8,44,89,15,231.00","8,48,06,07,914.00"
30/09/2023,NSE,Premium Turnover,20,"5,75,378.77",,"5,32,014.14","76,968.80",,"26,180.27",0,"12,10,541.98","12,10,541.98"
30/09/2023,NSE,Turnover,20,"33,97,11,619.63","5,50,449.94","31,29,69,224.47","52,52,105.79","20,39,494.43","21,26,820.86","25,89,944.37","66,00,59,770.75","66,26,49,715.12"
31/10/2023,BSE,Contracts,20,"51,72,67,349.00","17,396.00","48,71,96,588.00",0,0,0,"17,396.00","1,00,44,63,937.00","1,00,44,81,333.00"
31/10/2023,BSE,Premium Turnover,20,"19,995.66",,"17,058.44",0,,0,0,"37,054.09","37,054.09"
31/10/2023,BSE,Turnover,20,"3,39,34,959.31","1,136.50","3,17,23,609.53",0,0,0,"1,136.50","6,56,58,568.85","6,56,59,705.35"
31/10/2023,MCX,Contracts,20,0,0,0,0,0,0,0,0,0
31/10/2023,MCX,Premium Turnover,20,0,,0,0,,0,0,0,0
31/10/2023,MCX,Turnover,20,0,0,0,0,0,0,0,0,0
31/10/2023,NSE,Contracts,20,"4,18,05,48,102.00","62,91,425.00","3,98,76,45,508.00","5,34,83,598.00","2,41,45,318.00","2,59,83,016.00","3,04,36,743.00","8,24,76,60,224.00","8,27,80,96,967.00"
31/10/2023,NSE,Premium Turnover,20,"4,76,212.15",,"5,03,736.53","56,477.08",,"27,634.14",0,"10,64,059.91","10,64,059.91"
31/10/2023,NSE,Turnover,20,"32,43,76,529.11","5,04,265.16","30,44,42,835.21","44,62,616.72","18,94,017.58","20,56,539.69","23,98,282.74","63,53,38,520.72","63,77,36,803.46"
30/11/2023,BSE,Contracts,21,"57,25,47,062.00","15,488.00","55,18,28,650.00",0,0,0,"15,488.00","1,12,43,75,712.00","1,12,43,91,200.00"
30/11/2023,BSE,Premium Turnover,21,"19,801.11",,"18,109.00",0,,0,0,"37,910.10","37,910.10"
30/11/2023,BSE,Turnover,21,"3,77,72,661.26","1,044.71","3,61,30,916.79",0,0,0,"1,044.71","7,39,03,578.04","7,39,04,622.76"
30/11/2023,MCX,Contracts,21,0,0,0,0,0,0,0,0,0
30/11/2023,MCX,Premium Turnover,21,0,,0,0,,0,0,0,0
30/11/2023,MCX,Turnover,21,0,0,0,0,0,0,0,0,0
30/11/2023,NSE,Contracts,21,"4,34,42,59,786.00","59,95,898.00","4,01,64,13,813.00","6,31,68,975.00","2,63,29,372.00","2,95,08,489.00","3,23,25,270.00","8,45,33,51,063.00","8,48,56,76,333.00"
30/11/2023,NSE,Premium Turnover,21,"4,74,348.67",,"4,11,194.49","68,979.24",,"23,679.04",0,"9,78,201.44","9,78,201.44"
30/11/2023,NSE,Turnover,21,"33,70,05,294.51","4,77,592.68","30,82,28,760.00","48,28,143.54","19,27,121.36","21,39,599.89","24,04,714.05","65,22,01,797.94","65,46,06,511.98"
31/12/2023,BSE,Contracts,20,"1,01,74,60,286.00","41,486.00","97,15,85,135.00",0,0,0,"41,486.00","1,98,90,45,421.00","1,98,90,86,907.00"
31/12/2023,BSE,Premium Turnover,20,"44,600.22",,"36,026.95",0,,0,0,"80,627.18","80,627.18"
31/12/2023,BSE,Turnover,20,"7,31,59,024.44","3,098.16","6,91,19,991.71",0,0,0,"3,098.16","14,22,79,016.15","14,22,82,114.31"
31/12/2023,MCX,Contracts,20,0,0,0,0,0,0,0,0,0
31/12/2023,MCX,Premium Turnover,20,0,,0,0,,0,0,0,0
31/12/2023,MCX,Turnover,20,0,0,0,0,0,0,0,0,0
31/12/2023,NSE,Contracts,20,"4,64,21,41,062.00","75,59,117.00","4,30,21,62,333.00","8,81,57,138.00","3,17,67,139.00","3,74,13,672.00","3,93,26,256.00","9,06,98,74,205.00","9,10,92,00,461.00"
31/12/2023,NSE,Premium Turnover,20,"6,98,004.89",,"5,38,521.28","1,40,274.86",,"40,040.31",0,"14,16,841.34","14,16,841.34"
31/12/2023,NSE,Turnover,20,"38,99,58,870.17","6,64,523.89","35,44,71,039.75","72,77,747.73","25,24,106.96","28,98,206.39","31,88,630.84","75,46,05,864.06","75,77,94,494.90"
