Month,NSEBANK Index,NSEIT Index,NSEAUTO Index,NSEFIN Index,NSEFMCG Index,NSEPSBK Index,NSEPHRM Index,NSEMET Index,NSEREAL Index,NSEPSE Index,NSEMDSM Index,DEFTY Index,NIFTYJR Index,NSE200 Index,INVIXN Index,NIFTYM50 Index,NSE100 Index,NIFTY Index,S&P500 Index,NIFTYTR Index,CPSE Index,NSECON Index,NIFTYS Index,NSEPBANK Index,NSEINFR Index,NSEAP Index,NSESRV Index,NSEMED Index,NSEMNC Index,NSECMD Index,NSEMNCTR Index,NSEPSUTR Index,BSESML Index,BSEMID Index,BSE500 Index
28/02/2011,10435.35,6666.3,3423.41,4132.57,8730.35,4125.5,4331.05,4097.65,262.9,3314.9,,4086.95,10448.85,2713.37,24.4,2311.4,5232.3,5333.25,1327.22,6696.09,1972.07,1630.56,5333.25,4151.03,2810.55,3388.18,6486.6,1331.67,4616,2754.08,5963.25,4818.7,7817.32,6373.23,6850.4
31/01/2011,10641.85,6971.25,3657.98,4193.08,8595.7,4169.1,4689.8,4282.15,293.75,3588.15,,4154.2,10915.65,2818.12,23.41,2553.65,5411.55,5505.9,1286.12,6910.76,2064.71,1705.31,5505.9,4222.92,3042.8,3611.75,6699,1449.27,4870.7,2910.39,6288.68,4869.61,8477.82,6868.35,7128.29
31/12/2010,11791.45,7491.1,4206.08,4742.46,9409.72,4489.56,5085.38,4711.04,379.95,3853.01,,4746.85,12232.05,3147.49,16.56,2917.35,6034.75,6134.5,1257.64,7698.29,2243.02,1916.89,6134.5,4772.63,3457.6,4066.85,7385.45,1670.06,5205.75,3208.83,6718.43,5243.92,9670.31,7802.71,7961.06
30/11/2010,11952.6,6703.6,4156.58,4750.75,9184.19,4709.2,4959.69,4178.81,384.95,3704.97,,4412.3,12338.8,3047.38,20.71,2921.75,5817.3,5862.7,1180.55,7353.36,2252.35,1869.13,5862.7,4814.61,3388.4,4112.94,7115.75,1725.82,4993.8,2997.26,6443.71,5500.47,9744.71,7764.02,7722.05
31/10/2010,12330.75,6613.25,4080,4914.03,9274.02,4987.35,4838.31,4520.76,481.55,4001.95,,4685.05,13030,3156.32,20.76,3085.45,5999.35,6017.7,1183.26,7546.4,2364.51,1892.13,6017.7,4927.61,3598.35,4227.03,7236.12,1867.28,5142.5,3177.19,6624.41,5825.36,10597.59,8302.56,8036.88
30/09/2010,12366.35,6613.4,3944.87,5003.48,9571.19,4862.29,4497.21,4522.18,491.75,4122,,4649.75,12585.3,3143.47,22.25,3003.85,5975.25,6029.95,1141.2,7554.94,2364.86,1903.91,6029.95,4985.22,3719.3,4030.93,7321.53,1912.36,5167.62,3218.22,6656.75,5679.28,10245.7,8084.14,7984.45
31/08/2010,10746.35,5974.9,3664.13,4360.88,8746.07,4246.26,4125.79,4096.98,435.15,3936.66,,3978.85,11797.6,2855.51,18.47,2816.2,5394.05,5402.4,1049.33,6762.76,2290.27,1744.15,5402.4,4311.18,3391.8,3802.28,6572.06,1785.19,4704.49,2959.23,6059.97,4959.74,9540.56,7596.84,7289.74
31/07/2010,10161,6086.85,3515.02,4149.68,8370.17,3904.5,4148.61,4187.56,441.6,3844.41,,3996.6,11564.25,2828.54,18.94,2796.1,5347.2,5367.6,1101.6,6712.14,2163.67,1732.4,5367.6,4162.03,3432.55,3629.12,6451.04,1714.09,4663.33,2973.37,6001.37,4560.56,9348.97,7407.91,7205.22
30/06/2010,9464.6,5928.3,3484.35,3923.41,8404.38,3602.11,4299.99,4008.76,417.35,3946.04,,3953.35,11304.45,2789.81,21.11,2766.5,5281.55,5312.5,1030.71,6636.89,2249.74,1726.49,5312.5,3905.33,3397.06,3497.09,6187.6,1706.71,4762.56,2967.89,6112.64,4195.96,9071.2,7149.21,7092.2
31/05/2010,9363.7,5761.95,3214.74,3817.79,7665.18,3523.28,4105.65,4100.16,384.83,3777.96,,3792.55,10821.75,2672.16,26.43,2654.4,5056.6,5086.3,1089.41,6330.54,2093.14,1579.83,5086.3,3878.07,3229.79,3384.99,6017.79,1575.09,4498.18,2874.19,5773.31,4066.85,8547.16,6834.87,6782.37
30/04/2010,9870.35,5985.8,3255.64,3912.74,7467.13,3619.4,3978.54,4741.53,435.78,3722.92,,4117.8,11082.1,2759.01,20.29,2838,5235.8,5278,1186.69,6559.98,1927.22,1599.54,5278,4011.2,3453.83,3659.35,6278.12,1678.22,4677.19,2977.27,6001.21,4172.15,9207.14,7184.78,7042.68
31/03/2010,9459.6,5855.95,3206.79,3744.37,7273.3,3312.57,4016.85,4861.78,409.95,3766.39,,4046.75,10773.75,2733.57,19.83,2692.95,5188.05,5249.1,1169.43,6521.55,1941.59,1604.83,5249.1,3842.47,3422.58,3529.18,6154.78,1669.96,4752.33,3008.65,6096.72,3818.46,8497.43,6806.18,6919.55
28/02/2010,8722.75,5766.7,3021.39,3496.04,6885.71,3099.12,3693.81,4382.69,409.23,3907.42,,3696.4,10099.95,2621.7,25.24,2515.65,4864.8,4922.3,1104.49,6114.27,1909.49,1499.65,4922.3,3561.04,3250.9,3277.25,5868.61,1558.65,4515.65,2969.68,5784.85,3572.41,8067.4,6397.82,6518.38
31/01/2010,8651.55,5594.15,2932.87,3439.17,7012.42,3185.53,3549.04,4281.7,440.94,4000.17,,3655.45,9985.7,2635.41,26.65,2539.2,4822.65,4882.05,1073.87,6061.68,1874.16,1512.21,4882.05,3435.29,3374.74,3304.75,5883.25,1645.6,4385.2,3000.63,5616.47,3660.09,8232.68,6509.8,6509.9
31/12/2009,9029.5,5818.4,3118.78,3650.68,7207.39,3342.96,3758.05,4709.33,489.07,4104.21,,3865.75,10382.7,2756.11,23.35,2642.15,5118.05,5201.05,1115.1,6456.97,1958.78,1581,5201.05,3518.67,3602.06,3476.84,6199.31,1602.19,4659.93,3146.1,5965.48,3840.98,8357.62,6717.82,6842.25
30/11/2009,9046.95,5364.2,2961.8,3653.65,7399.71,3351.15,3574.56,4369.04,463.11,3873.31,,3753.2,9933.2,2647.5,27.4,2527.85,4943.6,5032.7,1095.63,6245.49,1924.84,1548.81,5032.7,3507.25,3373.21,3380.42,5897,1533.91,4536.87,2974.87,5804.32,3850.39,7522.98,6415.47,6584.98
31/10/2009,8438.6,5048.8,2656.38,3397.69,7163.97,3190.22,3266.44,3739.52,488.01,3566.11,,3466.75,9162.4,2457.72,28.81,2357,4617.15,4711.7,1036.2,5846.03,1735.76,1480.3,4711.7,3223.2,3326.31,3086.27,5608.59,1423.53,4291.22,2678.53,5479.03,3665.48,7058.72,6014.3,6142.43
30/09/2009,8812.35,5122.1,2840.52,3563.89,6633.73,3209.73,3288.1,3778.46,573.73,3790.66,,3661.95,9360.65,2630.64,25.29,2513.05,4941.1,5083.95,1057.08,6302.19,1815.63,1634.17,5083.95,3433.92,3860.83,3209.09,6114.07,1497.96,4306.56,2853.05,5498.62,3687.9,7590.04,6324.16,6552.75
31/08/2009,7431.65,4618.35,2487.97,3119.64,6474.87,2623.8,2890.27,3366.62,562.88,3727.64,,3311.7,8542.4,2453.99,34.22,2323,4527.9,4662.1,1020.63,5774.96,1751.26,1525.34,4662.1,3029.01,3767.29,2912.61,5590.54,1370.39,4006.77,2685.21,5115.62,3014.68,6997.03,5882.97,6044.61
31/07/2009,7544.5,4330.05,2436.43,3136.93,6936.45,2689.95,2835.4,3317.15,498.17,3686.01,,3333.7,8473.65,2418.1,36.14,2231.3,4501.3,4636.45,987.48,5737.09,1693.17,1563.44,4636.45,2997.38,3714.34,2832.97,5560.7,1270.04,3913.71,2655.98,4993.09,3090.68,6205.83,5571.02,5940.38
30/06/2009,7338.85,3497.65,1944.87,2979.62,5838.79,2641.27,2618.73,2933.81,407.41,3428.34,,3098.55,7794.7,2230.59,42.52,2060.2,4162.25,4291.1,919.32,5296.58,1507.35,1397.37,4291.1,2858.22,3533.86,2624.67,5089.74,1135.09,3487.68,2460.06,4443.15,3023.49,5740.04,5076.34,5492.03
31/05/2009,7416,3206.2,1974.15,2981.48,5410.16,2700.64,2597.91,2999.49,488.97,3784.31,,3261.9,7474.3,2303.24,40.57,2033.55,4265.85,4448.95,919.14,5480.11,1570.53,1368.76,4448.95,2816.65,3688.75,2507.13,5152.71,1214.74,3294.17,2664.35,4182.96,3039.25,5986.82,5056.74,5520.25
30/04/2009,5130.95,2770.85,1511.81,2072.49,5299.81,1885.78,2389.24,1984.81,270.72,2689.58,,2401.85,5281.8,1720.15,45.87,1363.05,3283.8,3473.95,872.81,4278.54,1209.08,1161.09,3473.95,1908.64,2780.22,1949.76,4085.03,854.07,2704.77,1879.71,3432.47,2119.88,3940.9,3513.86,4140.42
31/03/2009,4133.2,2318.7,1341.89,1670.5,5134.66,1566.09,2200.35,1712,191.65,2453.68,,2058.3,4336.45,1482.78,39.49,1165,2833.55,3020.95,797.87,3720.51,1112.54,1039.07,3020.95,1454.06,2369.26,1793.01,3490.5,750.77,2593.28,1634.1,3289.66,1759.79,3246.63,2956.23,3523.53
28/02/2009,3892.4,2094.1,1183.6,1559.82,5136.7,1491.85,2039.19,1360.37,170.99,2339.9,,1884.25,3980.55,1368.36,40.61,1088.85,2593.05,2763.65,735.09,3403.33,1021.11,982.39,2763.65,1330.29,2264.25,1669.03,3318.44,697.88,2472.12,1475.27,3126.76,1673.34,3106.01,2758.29,3232.11
31/01/2009,4456.55,2225.75,1094.63,1772.2,5164.24,1704.62,2128.3,1455.51,206.25,2337.29,,2033.45,4230.15,1428.4,42.1,1172.1,2704.8,2874.8,825.88,3538.57,1009.01,992.01,2874.8,1539.88,2356.86,1780.59,3534.49,742.55,2446.38,1531.72,3092.82,1911.98,3339.05,2941.47,3426.76
31/12/2008,5001.55,2187,1060.02,1934.82,5090.13,1929.02,2361.76,1438.62,285.96,2289.69,,2113.45,4555.7,1477.18,43.09,1317.95,2801.05,2959.15,903.25,3635.87,986.06,1045.03,2959.15,1738.42,2579.24,1873.74,3704.86,882.47,2443.96,1510.75,3087.22,2163.69,3683.11,3235.05,3596.85
30/11/2008,4291.15,2449.95,1006.05,1674.67,4916.84,1673.22,2300.44,1253.04,191.86,2111.09,,1905.3,3848.85,1347,57.44,1166.45,2574.75,2755.1,896.24,3379.53,918.55,977.33,2755.1,1484.62,2267.2,1628.65,3450.56,703.63,2248.18,1325.78,2837.07,1876.77,3304.61,2885.76,3295.6
31/10/2008,4521.7,2686.95,1160.13,1858.38,4606.12,1638.33,2201.19,1507.6,251.85,2042.34,,2024,4291.3,1422.7,69.32,1254.85,2718.55,2885.6,968.75,3539.57,893.92,985.95,2885.6,1709.25,2279.63,1791.24,3610.83,870.47,2290.49,1379.54,2890.47,1837.63,3765.11,3200.02,3570.07
30/09/2008,5803.55,3107.05,1554.77,2435.34,5450.79,2070.41,2910.84,2471.34,440.56,2815.35,,2924.45,6043.15,1958.25,37.19,1792.35,3712.15,3921.2,1166.36,4807.2,1174.88,1269.58,3921.2,2291.04,3183.45,2834.96,4545.11,1258.55,3029.37,2041.69,3822.89,2322.28,5577.47,4798.29,4897.59
31/08/2008,6102.05,3926.8,1676.78,2644.36,5553.64,2034.42,3346.63,3257.42,640.38,3013.12,,3448.35,7138.3,2232.33,31.67,2149.05,4162.7,4360,1282.83,5337.28,1176.73,1361.02,4360,2512.31,3618.74,3646.09,5073.64,1498.15,3231.31,2361.26,4077.45,2281.92,6891.64,5742.29,5631.51
31/07/2008,5730.05,3752.85,1551.42,2516.41,5444.04,1975.44,3203.18,3335.33,661.69,2963.64,,3528.45,6936.8,2219.02,39.06,2123.35,4123.95,4332.95,1267.38,5297.47,1155.05,1359.19,4332.95,2263.24,3662.52,3688.44,4983.67,1446.77,3157.1,2394.36,3965.37,2215.75,6912.79,5567.37,5525.77
30/06/2008,5027.05,3999.4,1511.52,2199.74,5202.74,1617.49,3235.68,3287.37,594.72,2542.31,,3258.55,6233.2,2048.21,30.96,1956.85,3826.25,4040.55,1280,4929.98,984.45,1279.91,4040.55,2103.55,3267.15,3331.27,4634.51,1502.64,2964.95,2202.17,3711.54,1805.36,6701.96,5386.48,5215.37
31/05/2008,6584.35,4688.35,1816.79,2891.44,6091.79,2124.6,3361.79,4265.63,937.74,2998.13,,3970.55,8221.35,2522.34,26.68,2593.75,4669.2,4870.1,1400.38,5937.81,1169.91,1535.11,4870.1,2818.32,4157.22,4486.87,5718.4,1843.06,3564.24,2654.36,4461.74,2358.96,8133.04,6760.54,6474.97
30/04/2008,7629,4357.65,1971,3327.48,6228.03,2529.24,3303.18,4132.95,1122.85,3376.13,,4411,9170.95,2704.08,25.16,2741.15,4988,5165.9,1385.59,6289.07,1310.96,1631.32,5165.9,3177.68,4492.19,4881.47,6003.59,1860.93,3642.64,2822.12,4557.22,2778.31,8773.57,7138.74,6885.03
31/03/2008,6655,3704.95,1878.43,2890.19,5817.72,2249.1,2928.48,3701.77,,3273.9,,4105.85,7975.75,2444.71,35.14,2371.7,4537.85,4734.5,1322.7,5762.88,1248.27,1504.79,4734.5,2732.43,4261.17,4101.8,5341.1,1886.35,3461.16,2539.54,4320.01,2469.71,7841.62,6427.82,6157.27
29/02/2008,8688.35,3984.5,2031.77,3728.68,5881.53,2926.96,2964.53,4566.43,,3638.86,,4528.25,9636.1,2777.77,38.08,2800.6,5072.15,5223.5,1330.63,6356.92,1388.22,1561.89,5223.5,3460.09,4725.51,5238.78,6096.91,2075.84,3742.71,2888.38,4656.38,3210.96,9628.13,7680.39,7108.12
31/01/2008,9226.25,3838.15,1988.42,3935.84,5674,2990.36,2660.33,4157.22,,3391,,4519.2,10130,2765.28,48.81,2777.2,5037.75,5137.45,1378.55,6245.45,1323.32,1583.58,5137.45,3783.81,4846.31,5177.2,6238.4,2338.75,3515.34,2706,4371.5,3280.51,10124.42,7766.62,7160.03
31/12/2007,9863.45,4812.6,2351.16,4312.64,6329.6,3246.07,3173.55,5456.99,,4514.66,,5399.9,12488.25,3404.16,25.38,3812,6048.2,6138.6,1468.36,7461.48,1807.57,1842.48,6138.6,4043.83,6019.52,7120.01,7381.5,2808.11,4306.52,3548.43,5353.64,3561.03,13348.37,9789.49,8592.43
30/11/2007,9375.75,4431.15,2240.17,4047.28,5830.23,3044.96,2797.87,4870.56,,4064.86,,5032,11431.65,3129.93,31.18,3360.85,5655.95,5762.75,1481.14,6997.6,1491.91,1644.86,5762.75,3839.69,5593.9,6156.48,6816.9,2415.97,4199.67,3187.69,5220.82,3340.41,10526.02,8553.56,7865.98
31/10/2007,9013.15,4793.65,2249.35,3902.66,5636.75,2791.15,2861.88,4850.26,,3966.73,,5199.15,10643.3,3109.78,,3208.6,5718.3,5900.65,1549.38,7163.3,1469.72,1680.96,5900.65,3665.26,5630.33,5772.32,6939.29,2335.46,4317.31,3102,5352.95,3061.98,9796.86,8135.21,7785.22
30/09/2007,8042.2,4804.2,2175.01,3399.3,5756.72,2667.83,2772.83,3751.93,,3273.52,,4379.65,9820.9,2679.48,,2838.25,4918.95,5021.35,1526.75,6094.11,1302.67,1540.91,5021.35,3219.01,4502.31,4837.57,6141.29,2283.83,3982.07,2491.39,4937.29,2926.69,9099.93,7422.43,6773.54
31/08/2007,6675.85,4813.2,1987.68,2798.25,5291.81,2230.77,2605.07,3081.07,,2858.34,,3776.15,8632.75,2367.34,,2462.19,4366.05,4464,1473.99,5411.29,1126.87,1397.21,4464,2647.01,4030.92,4232.95,5498.73,2192.21,3715.68,2082,4604.35,2447.22,8060.52,6608.42,5950.11
31/07/2007,6928.45,5086.7,1999.9,2887.85,5337.74,2310.84,2674.31,3019.65,,2857.65,,3885.15,8849.6,2412.65,,2519.25,4436.15,4528.85,1455.28,5483.25,1190.9,1439.47,4528.85,2702.46,4071.08,4372.8,5687.4,2393.5,3777.11,2076.93,4661.11,2535.06,8070.63,6718.08,6063.2
30/06/2007,6740.1,5192.3,1927.03,2839.51,4960.32,2200.61,2770.53,2721.39,,2733.83,,3672.3,8699.05,2307.46,,2456.65,4248.75,4318.3,1503.35,5223.82,1176.22,1368.75,4318.3,2617.04,3779.25,4266.59,5478.33,2330.53,3733.25,1942.22,4603.63,2414.14,7730.4,6527.03,5781.37
31/05/2007,6324.5,5218.35,2035.64,2650.48,5135.35,2027.42,2861.17,2662.63,,2763.83,,3662.75,8022.55,2269.88,,2309.89,4180.95,4295.8,1530.62,5185.95,1195.99,1382.85,4295.8,2479.08,3649.51,4071.89,5401.66,2204.66,3572.98,1926.5,4403.93,2197.07,7413.03,6222.4,5646.9
30/04/2007,5621,5418.4,2019.44,2308.47,4825.77,1761.61,2777.83,2514.87,,2673.22,,3439.5,7527.3,2147.96,,2153.9,3971.05,4087.9,1482.37,4934.46,1122.57,1332.43,4087.9,2249.01,3387.32,3614.8,5234.93,2122.36,3448.28,1824.36,4249.3,1906.82,6993.84,5795.72,5311.03
31/03/2007,5308.5,5180.7,1970.92,2165.14,4724.77,1607.76,2720.26,2190.23,,2484.27,,3041.15,6878.05,1998.6,,1929.04,3701.55,3821.55,1420.86,4605.89,1021,1284.63,3821.55,2140.27,3099.52,3237.7,4918.69,1873.9,3212.65,1640.84,3946.42,1739.42,6470.51,5384.12,4955.39
28/02/2007,5240.3,5129.6,2067.7,2147.57,4774.95,1615.64,2549.39,2176.86,,2360.44,,2932.3,6722.1,1967.44,,1966.76,3626.2,3745.3,1406.82,4504.73,1015.52,1260.68,3745.3,2044.89,2974.53,3239.57,4792.05,1846.54,3192.02,1624.61,3903.71,1743.72,6705.91,5508.74,4938.08
31/01/2007,5953.95,5535,2234.81,2399.07,5145.37,1839.85,2774.34,2339.84,,2595.73,,3203.2,7268.05,2142.9,,2227.57,3948.25,4082.7,1438.24,4899.39,1098.27,1368.07,4082.7,2295.65,3214.15,3654.25,5168.87,1916.27,3428.13,1776.06,4190.04,1983.74,7503.5,6045.1,5408.71
31/12/2006,6008.75,5432.25,2239.67,2358.22,5176.73,1914.79,2769.83,2280.21,,2426.02,,3104.15,7106.35,2080.05,,2218.42,3839.3,3966.4,1418.3,4758.45,1042.83,1338.78,3966.4,2102.03,3084.51,3563.39,5024.92,1742.2,3406.62,1699.36,4162.55,2063.28,6892.32,5805.18,5270.76
30/11/2006,6198.3,5267.85,2158.84,2400.18,5415.25,2023.31,2712.36,2294.42,,2470.1,,3062.25,6967.25,2069.01,,2229.65,3818.55,3954.5,1400.63,4729.13,1024.57,1336.48,3954.5,2087.75,3124.14,3539.83,5011.96,1785.38,3378.24,1690.45,4126.23,2178.17,6647.08,5721.6,5227.73
31/10/2006,5588.7,4888.95,2184.03,2148.01,5456.68,1874.04,2652.66,1745.5,,2405.42,,2880.8,6823.15,1962.53,,2112.38,3633.1,3744.1,1377.94,4476.5,1026.86,1278.95,3744.1,1886.42,2817.91,3174.37,4545.08,1492.87,3382.77,1669.77,4130.1,2017.48,6392.59,5396.13,4957.37
30/09/2006,5276.25,4540.5,2214.08,2034.81,5530.27,1844.32,2691.56,1627.37,,2344.31,,2704.55,6510.4,1882.15,,2043.76,3479.75,3588.4,1335.85,4288.97,1003.49,1261.55,3588.4,1725.46,2658.16,2963.78,4295.76,1474.41,3345.41,1613.12,4083.77,1985.49,6161.73,5148.38,4739.67
31/08/2006,4594.85,4445.6,2029.79,1772.45,5368.97,1590.89,2606.74,1521.87,,2300.72,,2542.85,5940.5,1769.15,,1865.41,3291.7,3413.9,1303.82,4073.55,989.93,1177.55,3413.9,1570.16,2427.88,2570.87,3992.76,1393.84,3130.22,1534.15,3819.76,1712.66,5778.99,4798.07,4423.88
31/07/2006,4078.8,4113.55,1833.18,1582.67,4983.22,1375.05,2365.7,1465.4,,2117.93,,2341.35,5335.1,1617.28,,1687.36,3020.85,3143.2,1276.66,3745.46,901.55,1088.34,3143.2,1418.62,2222.53,2340.99,3662.55,1272.04,2885.85,1401.23,3506.34,1480.29,5131.48,4303.28,4029.43
30/06/2006,3708.9,3957.55,1952.19,1486.1,5159.14,1240.77,2285.92,1611.33,,2105.35,,2354.1,5264.3,1613.48,,1708.98,3003.15,3128.2,1270.2,3721.71,891.97,1106.25,3128.2,1304.56,2207.24,2404.94,3520.92,1165.24,2861.88,1448.29,3473.54,1332.42,5357.04,4381.11,4029.97
31/05/2006,4123.55,3869.65,1949.04,1602.27,5067.71,1450.54,2438.31,1638.71,,2175.53,,2296.35,5827.4,1647.09,,1936.34,2998.25,3071.05,1270.09,3642.31,928.21,1103.48,3071.05,1413.55,2247.14,2751.17,3551.08,1285.7,2982.02,1475.25,3619.03,1530.8,6364.29,5052.44,4157.93
30/04/2006,4549.8,4313.15,2272.55,1789.3,6172.28,1600.8,2795.24,1989.16,,2588.27,,2740.9,6856,1921.06,,2354.73,3426.3,3557.6,1310.61,4155.54,1101.08,1291.17,3557.6,1558.33,2631.08,3324.7,4039.52,1452.07,3621.21,1771.34,4392.98,1684.35,7397.48,5843.29,4829.73
31/03/2006,4661.5,4352.9,2167.21,1795.59,5897.48,1674.9,2765.19,1690.04,,2553.92,,2642.7,6412.1,1830.57,,2180.84,3318.45,3402.55,1294.83,4028.82,1116.11,1257.44,3402.55,1513.45,2548.58,3096.14,4055.84,1337.94,3429.69,1582.66,4147.91,1762.32,6591.66,5348.62,4516.73
28/02/2006,4579.05,3972.9,2043.53,1756.63,5262.66,1611.62,2543.44,1371.15,,2330.79,,2396.95,5966.65,1671.05,,1980.45,3011.8,3074.7,1280.66,3639.43,999.22,1138.02,3074.7,1432.59,2319.59,2635.75,3789.58,1124.06,3064.24,1403.56,3696.6,1695.73,6144.48,4789.75,4130.07
31/01/2006,4617.6,4010.3,1846.84,1755.65,4669.83,1650.07,2308.68,1306,,2274.63,,2355.9,5882.9,1624.38,,1924.61,2944.15,3001.1,1280.09,3549.92,1009.85,1052.89,3001.1,1454.44,2198.92,2551.63,3740.05,1071.25,2811.09,1357.4,3391.12,1735.18,6225.35,4716.53,4004.96
31/12/2005,4534.2,3906.9,1746.28,1689.92,4421.43,1656.64,2216.5,1176.11,,2186.88,,2179.85,5541.45,1544.85,,1781.17,2781.55,2836.55,1248.29,3353.37,980.08,,2836.55,1360.65,1985.34,2367,3630.76,1000,2586.91,1300.51,3120.12,1742.1,5943.11,4427.03,3795.96
30/11/2005,4298.2,3533.95,1638.94,1598.33,4120.79,1590.15,2159.31,1073.02,,2041.88,,1999.55,5242,1448.34,,1686.55,2605.1,2652.25,1249.48,3127.8,925.21,,2652.25,1290.2,1916.57,2191.93,3404.86,,2439.03,1226.6,2941.09,1671.41,5567.17,4175.19,3568.37
31/10/2005,4003.85,3211.95,1413.58,1464.51,3702.87,1498.31,1941.14,1009.11,,1814.36,,1822.35,4714.45,1298.34,,1519.98,,2370.95,1207.01,2795.89,807.99,,2370.95,1148.87,1680.85,1952.19,3097.18,,2146.77,1097.67,2584.68,1573.55,4952.5,3771.56,3198.69
30/09/2005,4622.1,3296.5,1484.44,1655.98,4119.51,1729.43,2220.12,1230.43,,2018.36,,2049.05,5303.5,1424.99,,1722.92,,2601.4,1228.81,3066.15,870.48,,2601.4,1332.12,1849.44,2221.46,3377.26,,2298,1238.94,2766.15,1816.28,5697.69,4196.7,3521.83
31/08/2005,4062.6,3177.15,1310.22,1473.71,3681.64,1551.13,2179.36,1146.05,,1874.89,,1876.6,5053,1325.08,,1657.31,,2384.65,1220.33,2801.99,782.85,,2384.65,1217.84,1740.9,2105.66,3129.3,,2144.69,1154.4,2581.46,1629.02,5925.14,4064.49,3273
31/07/2005,4361.15,2985.95,1306,1550.49,3525.39,1629.43,2092,1029.8,,1781.14,,1841,4919.1,1274.2,,1566.6,,2312.3,1234.18,2711.24,745.95,,2312.3,1250.97,1623.62,1877.89,3124.67,,2047.37,1083.28,2450.62,1710.32,4919.51,3680.92,3124.78
30/06/2005,3638.4,3072.1,1182.19,1336.11,3433.89,1370.96,2032.4,940.32,,1809.28,,1765.95,4393.25,1201.61,,1374.48,,2220.6,1191.33,2599.93,757.98,,2220.6,1094.11,1434.27,1643.81,2860.4,,1945.93,1034.23,2323.69,1437.94,4396.21,3310.35,2928.31
31/05/2005,3467.72,2933,1148.9,1234.01,3193.06,1360.47,1971.23,1020.1,,1790.71,,1659,4364.55,1152.88,,1356.45,,2087.55,1191.5,2433.73,752.47,,2087.55,1010.08,1405.71,1635.78,2688.81,,1864.43,1036.14,2216.14,1411.82,4300.84,3263.27,2829.2
30/04/2005,3162.21,2539.75,1055.51,1137.32,2938.88,1220.7,1775.48,993.59,,1644.79,,1508.15,4024.4,1059.42,,1267.05,,1902.5,1156.85,2214.96,701.27,,1902.5,929,1326.56,1548.58,2433.58,,1745.89,986.24,2072.99,1263.4,3839.25,3049.65,2610.5
31/03/2005,3536.64,2923.15,1078,1234.84,2787.59,1398.1,1846.59,1163.66,,1726.3,,1610.4,4275.15,1120.15,,1294.44,,2035.65,1180.59,2369.69,702.62,,2035.65,,1330.53,1543.13,2628.97,,1705.35,1051.41,2023.38,1446.01,3726.7,3080.73,2734.66
28/02/2005,3676.5,2919.05,1139.38,1306.48,2834.95,1444.87,1893.78,1197.82,,1803.98,,1666.95,4388.2,1153.79,,1294.63,,2103.25,1203.6,2447.94,748.54,,2103.25,,1444.35,1519.41,2749.69,,1796.17,1091.36,2126.17,1493.46,3729.09,3124.32,2825.65
31/01/2005,3429.6,2849.4,1134.28,1227.23,2954.33,1340.35,1962.21,1136.68,,1735.03,,1630.75,4247.8,1118.6,,1253.64,,2057.6,1181.27,2393.76,704.86,,2057.6,,1387.13,1455.76,2664.38,,1770.54,1050.78,2094.94,1378.79,3422.55,2976.79,2726.49
31/12/2004,3497.36,2936.9,1157.66,1241.02,2786.34,1393.72,2196.64,1146.53,,1815.33,,1648.15,4453.3,1144.15,,1302.03,,2080.5,1211.92,2418.88,739.2,,2080.5,,1383.98,1410.88,2698.36,,1733.73,1081.31,2050.6,1433.7,3431.83,3019.15,2779.65
30/11/2004,2997.66,2996.5,1060.04,1105.57,2711.57,1144.79,1949.38,997.58,,1670.62,,1515,3884.55,1052.61,,1097.93,,1958.8,1173.82,2268.99,674.24,,1958.8,,1221.35,1229.91,2530.47,,1644.95,975.44,1944.63,1177.63,3008.12,2651.29,2548.36
31/10/2004,2466.96,2667.15,945.07,917.71,2344.78,922.53,1867.82,901.87,,1588.48,,1359,3481.55,959.91,,992.45,,1786.9,1130.2,2069.39,635.35,,1786.9,,1131.86,1090.8,2213.02,,1480.5,924.9,1748.91,947.8,2568.79,2372.97,2319.3
30/09/2004,2505.7,2496.2,932.93,923.79,2387.54,963.29,1890.65,895.38,,1541.22,,1314.55,3504.25,945.62,,992.34,,1745.5,1114.58,2020.62,629.55,,1745.5,,1097.57,1048.76,2137.13,,1473.22,923.17,1740.27,989.67,2473.62,2360.9,2276.87
31/08/2004,2345.16,2340.15,900.74,865.45,2194.85,895.99,1679.99,781.8,,1439.4,,1219.3,3199,881.1,,905.53,,1631.75,1104.24,1882.09,589.27,,1631.75,,1025.52,978.08,1997.11,,1374.45,857.14,1623.36,920.52,2238.69,2208.01,2125.65
31/07/2004,2332.29,2269.2,900.31,868.88,2208.28,886.67,1655.66,773.22,,1433.08,,1244.15,3082.1,869.81,,855.87,,1632.3,1101.72,1878.62,582.72,,1632.3,,1022.41,913.45,1982.97,,1351.57,828.36,1584.5,910.95,1984.18,2074.97,2081.26
30/06/2004,2256.12,2115.2,890.47,827.88,2131.48,867.34,1594.96,615.8,,1281.58,,1131.9,2903.35,803,,813.42,,1505.6,1140.84,1727.93,517.94,,1505.6,,941.86,819.26,1846.41,,1353.56,744.01,1582.29,889.21,1775.71,1928.87,1923.78
31/05/2004,2243.9,2042.15,854.54,834.14,2180.07,887.04,1702.81,613.32,,1219.4,,1131.55,2846.9,788.86,,834.7,,1483.6,1120.68,1698.16,490.23,,1483.6,,888.39,823.99,1794.13,,1347.38,719.2,1573.57,894.22,1770.2,1897.38,1891.75
